entreasur'd;1;
spices!;1;
characters!;1;
a-land,;1;
mundane;1;
liv'st,;1;
boxes;1;
overpress'd;1;1
egyptian,;1;
lien;1;
stirr'st,;1;
awakes,;1;
entranc'd;1;1
fringes;1;
diana!;1;
rare.;1;
neighbours!;1;
æsculapius;1;
litigious;1;
wanderingly;1;1
marina—whom,;1;
so—here;1;
training,;1;
manner'd;1;
corn—;1;
generation!;1;
unscissar'd;1;
gentlest;1;
character?;1;1
expire.;1;
votaress.;1;
fast-growing;1;
bath;1;
philoten,;1;
weav'd;1;
sleided;1;
cambric,;1;
hurting;1;
night-bird;1;
contends;1;
marina:;1;
darks;1;
cleon's;1;
fitter,;1;1
resolv'd?;1;
tellus;1;1
blues,;1;
marigolds,;1;
whirring;1;
marina!;1;
sharpens;1;
courses.;1;
westerly;1;
blows?;1;
south-west.;1;
seamen!';1;
haling;1;
clasping;1;1
ladder-tackle;1;
canvas-climber.;1;
'ha!';1;
out?';1;
whistles,;1;
imply;1;
danger?;1;
favour'd,;1;
foreshow;1;
weaker.;1;
half-part,;1;
half-part.;1;
roguing;1;
mitylene;1;
wenchless.;1;
eleven—;1;
sodden.;1;
transylvanian;1;
pooped;1;
roast-meat;1;
chequins;1;4
quietly,;1;
hatched.;1;
qualities?;1;
refused.;1;
boult?;1;1
first.';1;
maiden-head;1;
pirates—;1;
barbarous—had;1;
pretty.;1;
lit;1;
fashions.;1;
complexions.;1;
bowed;1;
boult's;1;
sort?;1;
listened;1;1
hearkened;1;
testament.;1;
watered,;1;
cowers;1;
hams?;1;
veroles?;1;
bargained;1;
joint,—;1;
sojourner;1;
lewdly-inclined.;1;
untied;1;
diana?;1;
dionyza!;1;
leonine!;1;
nurses;1;
preserve.;1;
play.';1;
pericles.;1;1
added,;1;
sources.;1;1
blurted;1;
harpy,;1;
betray,;1;
angel's;1;
talons.;1;
superstitiously;1;
cockles,;1;
making—to;1;
imagination—;1;
region.;1;
gaps;1;
stages;1;1
well-sailing;1;
motes;1;
devour'd,;1;
biggest;1;
o'ershower'd,;1;
embarks.;1;
dionyza.;1;
sweet'st,;1;
o'erflow'd,;1;
birth-child;1;
bestow'd:;1;
stint,;1;
flint.;1;
ordered;1;
mitylen.;1;
preached;1;4
bawdy-houses.;1;
vestals;1;
rutting;1;
priapus,;1;1
ravished,;1;
clients;1;
fitment,;1;
quirks,;1;
master-reasons,;1;
cavaliers,;1;
priests.;1;
pox.;1;
lown;1;
baggage;1;5
virginities?;1;
to-bless;1;
resorters;1;
surgeon?;1;
would—but;1;
creature?;1;
kindly?;1;1
apron;1;1
graciously,;1;
paced;1;
sale.;1;
iniquity.;1;
sage.;1;
sty,;1;
couldst.;1;
thoughten;1;
vilely.;1;
goodness!;1;
door-keeper.;1;
cope,;1;
spaniel.;1;
lysimachus.;1;
malleable.;1;
thornier;1;
ploughed.;1;
women-kind?;1;
bays!;1;
pained'st;1;
door-keeper;1;
coystril;1;
inquiring;1;1
tib,;1;
belch'd;1;1
lungs.;1;
doest.;1;
receptacles,;1;
sewers,;1;
professest,;1;
baboon,;1;
weave,;1;
sew,;1;
scholars.;1;
'scapes,;1;
composes;1;
berry,;1;
inkle,;1;1
rubied;1;
anchor.;1;
striv'd;1;
lysimachus;1;
espies,;1;
sable,;1;
hies.;1;
is.—;1;
honouring;1;1
sustenance;1;
distemperature?;1;2
bethought.;1;
attractions,;1;
allure,;1;
deafen'd;1;
leafy;1;
abuts;1;
recovery's;1;
destitute;1;
staleness.;1;
caterpillar,;1;
province.;1;
wed.;1;
feat;1;
equivalent;1;
casualties;1;
servitude.—<stage;1;
glows;1;1
speak.';1;
fortunes—parentage—good;1;1
parentage—;1;
mine!—was;1;
that—what;1;
country-woman?;1;
mortally;1;
wand-like;1;1
jewel-like,;1;
starves;1;
endowments,;1;2
falseness;1;
descending?;1;
endurance,;1;1
recount,;1;
pulse?;1;1
fairy?;1;
lychorida;1;
sweetness.;1;
begett'st;1;
began.;1;
robes.;1;
spheres!;1;
list'ning,;1;
daughter's,;1;
bow!;1;
dream!;1;
argentine,;1;
inhospitable;1;
cleon:;1;
eftsoons;1;1
pageantry,;1;1
din,;1;
mitylen;1;
thriv'd,;1;
wiv'd;1;2
bade:;1;
pentapolis;1;
thaisa.;1;
childbed;1;
maid-child;1;
riding,;1;
are—o;1;
pericles!—;1;
nun?;1;4
dies!;1;
appearer,;1;
o'erjoy'd.;1;
pericles?;1;1
thaisa!;1;
confirmation!;1;
thank,;1;
re-lives?;1;
omitted.;1;
night-oblations;1;
thaisa,;1;
fair-betrothed;1;
pentapolis.;1;
rasor;1;
beautify.;1;
nuptials,;1;
untold.;1;
lead's;1;2
keen—;1;
destruction's;1;
attending,;1;
ending.;1;
households,;1;
unclean.;1;
star-cross'd;1;
misadventur'd;1;
overthrows;1;
death-mark'd;1;
traffick;1;
colliers.;1;
collar.;1;
runnest;1;
montague's.;1;
montague's;1;4
tyrant:;1;
montagues.;1;
heartless;1;
hinds?;1;
turn-thee,;1;
partisans!;1;
capulets!;1;
montagues!;1;
capulet!;1;
profaners;1;
neighbour-stained;1;
fountains;1;
mis-temper'd;1;
brawls,;1;
partisans,;1;
free-town,;1;
judgment-place.;1;1
a-broach?;1;2
began?;1;5
swung;1;
hiss'd;1;
peer'd;1;1
rooteth;1;
wood:;1;
all-cheering;1;
good-counsel;1;
affections';1;
grievance,;1;
pathways;1;
dine?;1;
create.;1;
lightness!;1;
still-waking;1;
oppression.;1;1
transgression.;1;
choking;1;
who.;1;
mark-man!;1;
miss:;1;
unharm'd.;1;
saint-seducing;1;
store.;1;
chaste?;1;
severity,;1;
beauties.;1;
earth-treading;1;
well-apparel'd;1;
shoemaker;1;
fisher;1;1
languish:;1;
plantain;1;
tormented,;1;
and—good;1;1
gi';1;
martino;1;
anselme;1;
placentio,;1;
valentio;1;
assembly:;1;
asking.;1;
capulet's,;1;
verona:;1;
unattainted;1;
heretics,;1;
liars!;1;6
ladybird!;1;
secret:;1;
thou's;1;
teeth—;1;
four—;1;
lammas-tide?;1;3
she—god;1;
wean'd,;1;
dove-house;1;
brain:—but,;1;
dug.;1;
'shake,';1;
dove-house:;1;
trudge:;1;2
waddled;1;
brow:;1;
husband—god;1;
man—took;1;
'dost;1;1
bump;1;
cockerel's;1;
bitterly:;1;
'fall'st;1;1
nursed:;1;
'marry';1;1
teat.;1;
mothers:;1;
world—why,;1;
hide:;1;
endart;1;
pantry,;1;
apology?;1;
prolixity:;1;
hood-wink'd;1;
scaring;1;
without-book;1;
prompter,;1;
torch:;1;
enpierced;1;
pricking,;1;
visor!;1;
deformities?;1;
proverb'd;1;
holder,;1;3
dun's;1;
dun,;1;1
of—save;1;
reverence—love,;1;
dreamers;1;
mab!;1;
agate-stone;1;
fore-finger;1;
alderman,;1;
waggon-spokes;1;
spinners';1;
traces,;1;1
spider's;1;
collars,;1;
moonshine's;1;
cricket's;1;
lash,;1;
grey-coated;1;
hazel-nut,;1;
joiner;1;
grub,;1;2
coach-makers.;1;4
courtiers';1;
lawyers';1;
sweetmeats;1;
pig's;1;
driveth;1;
ambuscadoes,;1;
bladed,;1;
plats;1;
bakes;1;
elf-locks;1;
untangled;1;1
carriage:;1;
she—;1;1
puffs;1;
dew-dropping;1;
south.;1;
sail!,;1;
potpan,;1;
court-cupboard,;1;1
plate.;1;
grindstone;1;
potpan!;1;
unplagu'd;1;
corns;1;
dainty,;1;
mask?;1;
mask'd.;1;
ethiop's;1;
snowy;1;
trooping;1;
kinsman!;1;
solemnity;1;
well-govern'd;1;
endur'd:;1;
guests!;1;
cock-a-hoop!;1;
boy—is't;1;
indeed?—;1;
you.—i;1;
or—more;1;
light!—for;1;
pilgrims,;1;
tenderkiss.;1;2
pilgrims';1;
palmers';1;
purg'd.;1;
urg'd!;1;
chinks.;1;
capulet?;1;
account!;1;
foe's;1;
towards.;1;
waxes;1;1
tiberio.;1;
name.—if;1;
anon!—;1;
gapes;1;
hooks:;1;
new-beloved;1;
'ay;1;
me!';1;
beggar-maid.;1;
heareth;1;
stirreth;1;
moveth;1;
rosaline's;1;
quivering;1;
medlars,;1;1
cætera,;1;
poperin;1;
field-bed;1;
breaks?;1;
twinkle;1;
white-upturned;1;
bestrides;1;
lazy-pacing;1;
capulet.;1;
bescreen'd;1;
stumblest;1;
uttering,;1;
climb,;1;
o'erperch;1;1
prorogued,;1;
found'st;1;
bepaint;1;1
compliment!;1;
perjuries,;1;
laughs.;1;
over-heard'st,;1;
'ware,;1;
tips;1;
fruit-tree;1;
tops,—;1;
variable.;1;
lightens.;1;
ripening;1;
unsatisfied?;1;
frank,;1;
blessed,;1;
afeard,;1;
flattering-sweet;1;1
substantial.;1;
anon.—but;1;
come:—;1;
schoolboys;1;
falconer's;1;
lure;1;
tassel-gentle;1;
silver-sweet;1;
wanton's;1;
loving-jealous;1;
cherishing.;1;
grey-ey'd;1;
chequering;1;
flecked;1;
reels;1;
wheels:;1;
up-fill;1;
osier;1;
precious-juiced;1;
burying;1;
different.;1;
misapplied,;1;
sometime's;1;
dignified.;1;
rind;1;4
smelt,;1;
plant.;1;2
unstuff'd;1;
earliness;1;
up-rous'd;1;
rosaline?;1;
capulet:;1;
forsaken?;1;
sallow;1;
clears,;1;
rosaline:;1;
chang'd?;1;
chidd'st;1;
doting,;1;
waverer,;1;
households';1;
letter's;1;
dared.;1;
wench's;1;
bow-boy's;1;
compliments.;1;
prick-song,;1;
minim;1;
button,;1;
duellist,;1;
passado!;1;
punto;1;
reverso!;1;1
hay!;1;
lisping,;1;
fantasticoes,;1;
tuners;1;
accents!—'by;1;
jesu,;1;
blade!—a;1;
whore.'—why,;1;
fashion-mongers,;1;
pardonnez-mois,;1;
bench?;1;
bons,;1;
bons!;1;
fishified!;1;
petrarch;1;
flowed;1;
laura;1;
be-rime;1;
hildings;1;
jour!;1;
hams.;1;1
meaning—to;1;
exposition.;1;
pump;1;
flowered.;1;
pump,;1;
singular.;1;
single-soled;1;
singleness.;1;
faints.;1;
sauce.;1;
cheveril,;1;3
broad.;1;
sociable,;1;
drivelling;1;
hole.;1;2
occupy;1;
sail!;1;
smock.;1;
peter.;1;
fan's;1;
den?;1;
mar.;1;
mar,';1;
a'?—gentlemen,;1;
yea!;1;
indite;1;
lent:;1;
hoars;1;1
ropery?;1;
skeins-mates.;1;
vexed,;1;1
quivers.;1;
gentlemanlike;1;
shriv'd;1;
tackled;1;
top-gallant;1;
lady—lord,;1;
lord!—when;1;
thing,—o!;1;1
versal;1;
r.;1;2
r;1;
sententious;1;
lame:;1;1
lowering;1;
hills:;1;
nimble-pinion'd;1;
wind-swift;1;
highmost;1;
unwieldy,;1;
aweary,;1;
ache!;1;
jaunce;1;
virtuous,—where;1;
repliest:;1;
mother?';1;
poultice;1;
bones?;1;
messages;1;
coil!;1;
love-devouring;1;1
consume:;1;
deliciousness;1;
appetite:;1;
flint:;1;
gossamer;1;
idles;1;1
confessor.;1;1
ornament:;1;
drawer,;1;
quarrelling.;1;
quarrelled;1;
wakened;1;
easter?;1;
riband?;1;
quarrelling!;1;
quarter.;1;
fee-simple!;1;
capulets.;1;2
den!;1;
giving?;1;
consort'st;1;
romeo,—;1;
minstrels?;1;
discords:;1;
'man.';1;
this,—thou;1;
dishonourable,;1;
submission!;1;
stoccata;1;
rat-catcher,;1;
pilcher;1;
passado.;1;
outrage!;1;
mercutio!;1;
hurt?;1;
scratch,;1;
peppered,;1;
arithmetic!;1;
worms';1;
too:—your;1;
ally,;1;
steel!;1;
triumph!;1;
mercutio?;1;
beginners;1;
spill'd;1;
slay:;1;
displeasure:;1;
part!';1;
agile;1;
benvolio;1;
hate's;1;
amerce;1;2
fiery-footed;1;
waggoner;1;
love-performing;1;
runaway's;1;1
untalk'd;1;
unseen!;1;
sober-suited;1;
matron,;1;
maidenhoods:;1;
bating;1;
fetch?;1;
well-a-day!;1;
envious?;1;1
vowel,;1;
death-darting;1;2
cockatrice:;1;
'i.';1;
'no:';1;
bedaub'd;1;1
heart!—poor;1;
bier!;1;
doom!;1;
angelical!;1;
dove-feather'd;1;
raven!;1;1
wolvish-ravening;1;
dissemblers,;1;
aqua;1;
vitæ:;1;
wish!;1;
three-hours;1;
mistaking,;1;
sinners';1;
'tybalt;1;1
tybalts.;1;1
needly;1;
'tybalt's;1;
dead,';1;
mov'd?;1;
sound.—;1;
corse:;1;
ropes,;1;2
exil'd:;1;
maiden-widowed.;1;2
maidenhead!;1;
'banishment.';1;
purgatory,;1;
mis-term'd.;1;
cutt'st;1;
unthankfulness!;1;
mix'd,;1;
sharp-ground;1;
'banished';1;
howlings;1;
sin-absolver,;1;
'banished?';1;
adversity's;1;
philosophy!;1;
displant;1;
murdered,;1;
unmade;1;
knocks:;1;
heart-sick;1;
mist-like,;1;
awhile!;1;
by!;1;
sympathy!;1;
predicament!;1;
blubbering;1;1
blubbering.;1;
o?;1;
cancell'd;1;2
lodge?;1;2
mansion.;1;
unseemly;1;
temper'd.;1;
rail'st;1;1
thes;1;
abound'st;1;
bedeck;1;
flask,;1;
dismember'd;1;
misbehav'd;1;2
pout'st;1;
unto:;1;
goodnight.;1;
next—;1;
monday!;1;
thursday?;1;1
pomegranate;1;
tree:;1;
severing;1;
tiptoe;1;
tops:;1;4
exhales,;1;
torch-bearer,;1;
cynthia's;1;
sharps.;1;
divideth;1;1
affray,;1;
hunts-up;1;
ill-divining;1;1
tomb:;1;
fickle:;1;
runsgate;1;
him—dead—;1;
abhors;1;
expect'st;1;
drizzle;1;4
sunset;1;
rains;1;
conduit,;1;
showering?;1;
overset;1;
tempest-tossed;1;
decree?;1;
bridegroom?;1;
thankful,;1;
chop-logic!;1;
'proud,';1;
thankings,;1;
prouds,;1;
fettle;1;
hurdle;1;
itch.—wife,;1;
hilding!;1;
smatter;1;
bread!;1;1
demesnes,;1;
youthful,;1;
mammet,;1;
wed,';1;
prevented?;1;
dishclout;1;
absolv'd.;1;
capulet;1;
immoderately;1;
mass?;1;
pensive;1;
devotion!;1;
romeo's,;1;
seal'd,;1;
long-experienc'd;1;
umpire,;1;
arbitrating;1;
charnel-house,;1;1
o'er-cover'd;1;
reeky;1;
shanks,;1;
chapless;1;
warmth,;1;
two-and-forty;1;
bier,;1;
strength!;1;
afford.;1;
cooks.;1;
laurence?;1;
headstrong!;1;
gadding?;1;
becomed;1;
stepping;1;1
provision:;1;
reclaim'd.;1;
attires;1;
behoveful;1;
thrills;1;
freezes;1;
vial.;1;
point!;1;
healthsome;1;
festering;1;
resort:;1;
smells,;1;
mandrakes';1;
distraught,;1;
shroud?;1;
keys,;1;1
quinces;1;
pastry.;1;
crow'd,;1;
rung,;1;
meats,;1;
angelica:;1;
cot-quean,;1;
mouse-hunt;1;
jealous-hood,;1;3
jealous-hood!;1;
logs,;1;1
logger-head.;1;
slug-a-bed!;1;1
sweet-heart!;1;
bride!;1;
dress'd!;1;2
clothes!;1;
aqua-vitæ,;1;
separated:;1;1
deflowered;1;
wedded:;1;
death's!;1;
hateful-day!;1;
pilgrimage!;1;
divorced,;1;
spited,;1;
distressed,;1;
martyr'd,;1;
uncomfortable;1;
buried!;1;
confusions.;1;
festival,;1;
dirges;1;
musicians!;1;
ease:';1;
ease.';1;
ease?';1;
dump,;1;
dump;1;
minstrel.;1;2
serving-creature.;1;
serving-creature's;1;
crotchets:;1;
griping;1;
oppress,;1;
sound—;1;
catling?;1;
pretty!;1;
rebeck?;1;
soundpost?;1;
sounding:;1;
mourners,;1;
reviv'd,;1;
verona!;1;1
balthasar?;1;
misadventure.;1;2
hereabouts;1;
overwhelming;1;
tortoise;1;
alligator;1;
ill-shap'd;1;
boxes,;1;
earthen;1;
seeds,;1;2
packthread,;1;
thinly;1;2
fore-run;1;
apothecary!;1;
loud?;1;
soon-speeding;1;
life-weary;1;1
mantua's;1;
wretchedness,;1;
starveth;1;
consents.;1;
sell:;1;
franciscan;1;
searchers;1;
suspecting;1;
infection.;1;2
brotherhood,;1;
wake:;1;
mantus,;1;
torch,;1;
yew-trees;1;
digging;1;
strew,;1;
moans:;1;
wanders;1;
rite?;1;
torch?—muffle;1;
mattock,;1;
employment:;1;
savage-wild,;1;
inexorable;1;
gorg'd;1;
food!;1;
conjurations,;1;2
paris!;1;
betossed;1;
rode?;1;1
juliet:;1;
interr'd,;1;
amorous,;1;
inauspicious;1;
world-wearied;1;
embrace!;1;
engrossing;1;
guide!;1;1
sea-sick;1;
graves!;1;
grubs;1;
skulls?;1;
discern,;1;
vault.;1;
yew-tree;1;1
sepulchre?;1;
intents:;1;
nuns.;1;
juliet.—<stage;1;
churl!;1;
restorative.;1;
warm!;1;
dagger!;1;
attach.;1;
capulets,;1;
trembles,;1;
spade;1;1
misadventure;1;
outcry;1;
tombs.;1;
heaven!—o;1;
bleeds!;1;
mista'en!—for,;1;
montague—;1;
mis-sheathed;1;
warns;1;
conspires;1;
untaught!;1;
ambiguities,;1;
excus'd.;1;
pin'd.;1;
betroth'd,;1;
her,—so;1;
art,—;1;
potion's;1;
prefixed;1;
came,—some;1;
awakening,—here;1;
privy:;1;
sacrific'd,;1;
severest;1;
'pothecary,;1;
enemies?—capulet!;1;
glooming;1;
punished:;1;
solinus,;1;
laws:;1;1
well-dealing;1;
excludes;1;
synods;1;
syracusians;1;
towns:;1;
marts;1;
departedst;1;
ephesus.;1;
increas'd;1;
voyages;1;
factor's;1;
random;1;1
spouse:;1;
herself,—almost;1;1
bear,—;1;
twins,;1;
those,—for;1;
poor,—;1;
sail'd,;1;
always-wind-obeying;1;
weepings;1;
plainings;1;
sinking-ripe,;1;
latter-born,;1;
seafaring;1;
floating;1;
wax'd;1;
epidaurus;1;
came,—o!;1;3
burdened;1;1
ship-wrack'd;1;
mishaps.;1;
sorrowest;1;
dilate;1;
inquisitive;1;
attendant—for;1;
name—;1;
homeward,;1;
mishap!;1;
disannul,;1;
adjudged;1;
disparagement,;1;
procrastinate;1;
dinner-time:;1;
traders,;1;
buildings,;1;
jests.;1;
bed-time:;1;
inquisitive,;1;
soon?;1;
soon!;1;
default;1;
o!—sixpence,;1;
custody?;1;
foolishness,;1;
undispos'd.;1;
forbid?;1;
jugglers;1;
dark-working;1;
soul-killing;1;
deform;1;
cheaters,;1;
mountebanks,;1;
fret:;1;
bridled;1;
lash'd;1;
situate;1;
males';1;
controls.;1;
pre-eminence;1;
accords.;1;
servitude;1;
unwed.;1;
marriage-bed.;1;
unmov'd!;1;
complain:;1;
fool-begg'd;1;
meaning?;1;
horn-mad,;1;
time,';1;
burn,';1;
home?';1;
villain?';1;
pig,';1;
mistress!';1;
across.;1;
beating:;1;
peasant!;1;
leather.;1;
loureth;1;
alluring;1;1
dull?;1;
bait?;1;
ruin'd?;1;
defeatures.;1;
self-harming;1;
wrengs;1;
dispense.;1;
otherwhere,;1;
detain,;1;
enamelled;1;
bides;1;
computation,;1;
host's;1;
alter'd?;1;1
centaur?;1;
phœnix?;1;
half-an-hour;1;5
receipt,;1;
felt'st;1;
displeas'd.;1;
jeer,;1;
crannies;1;
sconce.;1;
battering,;1;
insconce;1;
first,—for;1;
wherefore,—;1;
recovery?;1;
periwig;1;
excrement?;1;
dealers;1;
dealer,;1;
falsing.;1;
substantial,;1;
aspects,;1;1
sweet-savour'd;1;
look'd,;1;
estranged;1;
undividable,;1;
incorporate,;1;1
gulf,;1;
unmingled;1;
diminishing,;1;
licentious,;1;
contaminate!;1;
harlot-brow,;1;1
wedding-ring;1;
deep-divorcing;1;
lust:;1;2
strumpeted;1;
unstain'd,;1;
undishonoured.;1;
scann'd,;1;
gentle-woman?;1;
compact?;1;
inspiration?;1;
betting;1;
mood!;1;
communicate:;1;
ivy,;1;
pruning,;1;
theme!;1;
uncertainty,;1;
fallacy.;1;
beads!;1;
sinner.;1;
spites.;1;
goblins,;1;
owls,;1;
elvish;1;
sprites:;1;
prat'st;1;
answer'st;1;
drone,;1;
slug,;1;
well-advis'd?;1;
disguis'd!;1;1
shrewish;1;
linger'd;1;
carkanet,;1;
handwriting;1;
kick,;1;
balthazar:;1;1
cheap,;1;
table-full;1;
churl;1;
maud,;1;
bridget,;1;
cicely,;1;
gillian,;1;
ginn!;1;
many?;1;
porter?—my;1;
street.;1;
luce.;1;
proverb:;1;
staff?;1;
minion?;1;
struck!;1;1
'knave';1;
thin.;1;
feather?;1;
fin,;1;1
unviolated;1;
this,—your;1;
housed;1;
prevail'd:;1;
dine:;1;
wife,—but,;1;
expense.;1;
love-springs;1;
ruinous?;1;
wealth's;1;
secret-false:;1;
acquainted?;1;
attaint?;1;
board:;1;
mistress,—what;1;1
earthy-gross;1;
errors,;1;
new?;1;
mermaid,;1;
dote:;1;
sink!;1;
springeth;1;
hope's;1;
'sir-reverence.';1;
kitchen-wench,;1;
poland;1;
noah's;1;
quarters,—that;1;
quarters,—will;1;1
breadth?;1;
hip:;1;
spherical,;1;
buttocks:;1;1
scotland?;1;
reverted,;1;
spain?;1;
america,;1;
indies?;1;
embellished;1;
sapphires,;1;
armadoes;1;
caracks;1;
ballast;1;
netherlands?;1;
drudge,;1;
diviner,;1;
road:;1;
self-wrong,;1;6
mermaid's;1;
antipholus!;1;
unfinish'd;1;
shifts,;1;
persia,;1;
voyage:;1;
save:;1;
goldsmith's;1;
confederates,;1;
locking;1;
goldsmith.;1;
rope,;1;
carat.;1;
chargeful;1;1
debted;1;
discharg'd,;1;
disburse;1;
chain!;1;
apparently.;1;
fraughtage,;1;
balsamum,;1;
aqua-vitæ.;1;
heed.;1;
adriana!;1;
din'd,;1;
dowsabel;1;
fulfil.;1;
mights;1;1
deformed,;1;
sere,;1;
ill-fac'd,;1;
bodied,;1;
vicious,;1;
ungentle,;1;
stigmatical;1;
wail'd;1;
desk!;1;
purse!;1;
button'd;1;
back-friend,;1;
shoulder-clapper,;1;
countermands;1;
alleys,;1;
creeks;1;
dryfoot;1;
arrested?;1;
desk?;1;
sister.—<stage;1;
band?;1;
debt!;1;
buy:;1;
wiles,;1;
lapland;1;
apparelled?;1;
calf's;1;
case:;1;
base-viol,;1;
tired,;1;
fob,;1;
'rests;1;
morris-pike.;1;
rest!';1;
hoy;1;
illusions:;1;
spoon-meat,;1;
spoon;1;
supping?;1;
sorceress:;1;2
diamond,;1;
nut,;1;
wise:;1;
'fly;1;
pride,';1;
peacock:;1;
rope.;1;1
rope?;1;
adversity.;1;
senseless,;1;
heats;1;
welcomed;1;
respice;1;
finem,;1;
'beware;1;
end.';1;
incivility;1;
wizard,;1;
customers?;1;
perdy,;1;
revile;1;
fable,;1;
kitchen-maid;1;
taunt,;1;1
kitchen-vestal;1;
contraries?;1;
ducats?;1;
rope-maker;1;
possess'd:;1;
harlot!;1;
devil!';1;
owes?;1;
due?;1;1
ring,—;1;1
thence:;1;
monstrously;1;
openly:;1;
hoisted;1;
resort.;1;
priory:;1;
spoil'd.;1;
railing,;1;
upbraidings:;1;
bred:;1;2
brawls:;1;
moping,;1;
distemperatures;1;
life-preserving;1;
disturb'd,;1;
wildly.;1;
assaying;1;
syrups,;1;
abbess.;1;
five:;1;1
abbey.;1;
abbess!;1;
street,—;1;
he,—;1;
a-row;1;
pails;1;
preaches;1;1
scissors;1;
nicks;1;
halberds!;1;
invisible:;1;
dote,;1;
injury!;1;
harlots;1;
chargeth;1;
heady-rash,;1;
balthazar;1;
confederates:;1;
anatomy,;1;1
threadbare;1;
fortune-teller,;1;1
needy,;1;
hollow-ey'd,;1;
sharp-looking;1;
living-dead;1;
conjurer,;1;
out-facing;1;
dankish;1;
intricate;1;
circe's;1;6
antipholus?;1;
cords:;1;
unbound.;1;
pinch's;1;1
defeatures;1;
denies,;1;
sap-consuming;1;
parted:;1;
syracusa.;1;
deciphers;1;
ghost?;1;
æmilia,;1;
æmilia!;1;
æmilia:;1;
floated;1;
raft?;1;
epidamnum.;1;
antipholus',;1;
dromios,;1;
syracuse.;1;
menaphon,;1;
arose.;1;
sympathized;1;
thirty-three;1;
calendars;1;
festivity!;1;
shipboard?;1;
embark'd?;1;
centaur.;1;2
kitchen'd;1;
sweet-fac'd;1;
gossiping?;1;
senior:;1;2
laugh:;1;
molley;1;
admirer;1;
andren.;1;
guynes;1;
arde:;1;
clung;1;
embracement,;1;
chamber's;1;
glory:;1;
its.;1;
clinquant,;1;
india:;1;
cherubins,;1;
gilt:;1;
madams,;1;
discerner;1;
suns—;1;
'em—by;1;
bevis;1;
believ'd.;1;
discourser;1;
action's;1;
rebell'd,;1;
vanities?;1;
keech;1;
propp'd;1;
chalks;1;
spider-like,;1;1
self-drawing;1;
web,;1;
niggard,;1;
going-out,;1;
privity;1;
letter,—;1;
sicken'd;1;
communication;1;
grievingly;1;
consulting,;1;
prophecy:;1;
aboded;1;
budded;1;
merchants';1;
silenc'd?;1;
rate!;1;
carried.;1;
safety,—that;1;
edge:;1;
extend,;1;
wholesome.;1;
shunning.;1;
examination?;1;
venom-mouth'd,;1;
outworths;1;
noble's;1;
chaf'd?;1;
requires.;1;
out-stare;1;1
full-hot;1;
self-mettle;1;12
ipswich;1;
furnace;1;
overrunning.;1;
prescription:;1;
top-proud;1;
motions,—by;1;
founts;1;
july,;1;
gravel,—i;1;
treasonous.;1;
'treasonous.';1;
both,—for;1;
infecting;1;
reciprocally,;1;
rinsing.;1;2
praygive;1;
be,';1;
count-cardinal;1;
follows,—;1;
aunt,—;1;
wolsey,—here;1;
visitation:;1;
peep'd;1;
deals;1;
pav'd;1;
desir'd:;1;
know—;1;
me—that;1;
pleases,;1;
syllable:;1;
whit'st;1;
obey'd!;1;
chancellor,—;1;
chartreux.;1;
o'er-great;1;
spann'd;1;
dark'ning;1;
full-charg'd;1;
unconsider'd;1;
petition.;1;
solicited,;1;
grievance:;1;
commissions;1;1
loyalties:;1;
reproaches;1;
soil!—even;1;
rebellion.;1;
taxations,;1;
clothiers;1;
'longing,;1;
spinsters,;1;
carders,;1;
fullers,;1;1
weavers,;1;
taxation!;1;
load.;1;
exaction!;1;
exaction?;1;
bolden'd;1;
commissions,;1;
mouths:;1;
primer;1;
judges.;1;
rav'nous;1;
new-trimm'd,;1;
interpreters,;1;
carp'd;1;
state-statues;1;
commission?;1;
each?;1;
contribution!;1;
lop,;1;
hack'd,;1;
sap.;1;
question'd,;1;1
shire,;1;
nois'd;1;1
revokement;1;
speaker,;1;
teachers,;1;
wonders,;1;
hear—;1;
trust—of;1;
fore-recited;1;
fail?;1;
aught?;1;1
hopkins.;1;
chartreux;1;
lawrence;1;
poultney,;1;
londoners;1;
journey:;1;
perfidious,;1;
oft,';1;
moment:;1;
confession's;1;
pausingly;1;
ensu'd:;1;1
heirs—;1;
duke—shall;1;
commonalty:;1;
england.';1;
tenants:;1;
illusions;1;
'tush!;1;
fail'd,;1;
lovell's;1;1
rank?;1;
greenwich,;1;
reprov'd;1;
blomer,—;1;
father,';1;
knife,';1;
outgo;1;
irresolute;1;
seek't;1;
juggle;1;
mysteries?;1;
unmanly,;1;
clotharius,;1;
spavin;1;
springhalt;1;
lovell?;1;
court-gate.;1;
tailors.;1;
monsieurs;1;
louvre.;1;
either—;1;
conditions—leave;1;
pertaining;1;
thereunto,—as;1;
tennis;1;
types;1;
playfellows:;1;1
privilegio,;1;
lewdness,;1;
catching.;1;
vanities!;1;
whoresons;1;
plainsong;1;
colt's;1;
stump.;1;
a-going?;1;
cardinal's:;1;
wherewithal:;1;
doctrine:;1;
examples.;1;1
guildford,;1;
comptrollers.;1;
lordship's.;1;1
tardy:;1;2
guildford.;1;
lay-thoughts;1;
down-bed;1;
ent'ring.;1;
seated.;1;
frowning.;1;1
thing,—;1;
privileg'd.;1;
pleasures?;1;
touch'd!;1;
bullen's;1;
viscount;1;
rochford,;1;
banquest;1;
heated.;1;
happen'd.;1;
alleg'd;1;
examinations,;1;
vivâ;1;1
voce,;1;
